,business_id,postal_code,categories,name,neighborhood,review_count,state,address,city,stars
125,1KhBzrqmU164bss64jR5uA,89101,"[u'Sandwiches', u'Beer Bar', u'Nightlife', u'Bars', u'Barbeque', u'Restaurants']",Rick's Rollin Smoke BBQ & Tavern,Downtown,169,NV,"725 Las Vegas Blvd S, Ste 110",Las Vegas,4.0
126,1MvR4NJQbHy0i7ME1IoYpw,28209,"[u'Steakhouses', u'Restaurants', u'Seafood']",Beef 'N Bottle,,279,NC,4538 S Blvd,Charlotte,3.5
127,1Os0g2rh6I50ZIXEZSaNkA,53703,"[u'Bars', u'Restaurants', u'Cocktail Bars', u'Breakfast & Brunch', u'American (New)', u'Burgers', u'Nightlife']",DLUX,Capitol,377,WI,117 Martin Luther King Jr Blvd,Madison,4.0
128,1RECFIhw6tdiP4l3smu6Kw,15222,"[u'Restaurants', u'American (New)', u'Nightlife', u'Bars', u'Gastropubs']",The Yard,Downtown,206,PA,100 5th Ave,Pittsburgh,3.5
129,1SCETxRnwaYo2aBC3fi4SA,89102,"[u'Salad', u'Chicken Wings', u'Chicken Shop', u'Restaurants', u'Sandwiches', u'Fast Food']",PDQ - Las Vegas: Sahara,Westside,212,NV,3010 W Sahara Ave,Las Vegas,4.0
130,1SknhuCmaR0PIIjQY3e6eg,M4N 2M7,"[u'Burgers', u'Restaurants']",Burger's Priest,,213,ON,3397 Yonge Street,Toronto,3.5
131,1SqLPgnZEVeVYDM-AuoFhg,89107,"[u'Restaurants', u'Sandwiches', u'Cheesesteaks']",Pop's Philly Steaks,Westside,534,NV,501 S Decatur Blvd,Las Vegas,3.5
132,1WBVqmo7tgF0z0eGf4fPhQ,89128,"[u'Restaurants', u'Italian', u'Noodles']",Pastaidea,Summerlin,364,NV,"7668 W Lake Mead Blvd, Unit 107",Las Vegas,4.5
133,1WBkAuQg81kokZIPMpn9Zg,85022,"[u'Burgers', u'Restaurants']",Charr An American Burger Bar,,232,AZ,"777 E Thunderbird Rd, Ste 107",Phoenix,3.0
134,1WtUgLhdBdQ39aBvEUbsnw,28205,"[u'Vietnamese', u'Asian Fusion', u'Restaurants', u'Sushi Bars']",Akahana Asian Bistro,Plaza Midwood,213,NC,1308 The Plz,Charlotte,3.5
135,1Z5S_Lkcl6vA3ZvrAG91TA,89146,"[u'Caribbean', u'Food', u'Latin American', u'Restaurants', u'Puerto Rican', u'Farmers Market']",Sofrito Rico Authentic Puerto Rican Cuisine,Westside,272,NV,"5201 W Charleston Blvd, Ste 110",Las Vegas,4.5
136,1ZJz840L496LAmQdeDv0WA,89101,"[u'Mexican', u'Restaurants']",Pinches Tacos,Downtown,409,NV,707 Fremont St,Las Vegas,4.0
137,1_jvFRQjcRVfd9LdOLvI8A,28202,"[u'Bars', u'Pubs', u'Restaurants', u'Nightlife', u'Irish']",Ri Ra,First Ward,266,NC,208 N Tryon St,Charlotte,3.5
138,1a3Pkkwb7yB_vmxgKwmqXw,53703,"[u'American (New)', u'Restaurants']",Fresco,Capitol,172,WI,227 State St,Madison,4.0
139,1bdwB6hxMUnSKF8bCsmuZA,89102,"[u'Food', u'Juice Bars & Smoothies', u'Bubble Tea', u'Tea Rooms']",Tea of Joy,Chinatown,207,NV,"4240 Spring Mountain Rd, Ste 102",Las Vegas,4.0
140,1cLXGXThDYZ5WK_KpBLtkw,44114,"[u'Bakeries', u'Coffee & Tea', u'Bubble Tea', u'Food']",Koko Bakery,Goodrich Kirtland,167,OH,3710 Payne Ave,Cleveland,4.0
141,1c_jEfvQBPXZ5YUaAMYJrQ,89052,"[u'Food', u'Restaurants', u'Tapas/Small Plates', u'Middle Eastern', u'Mediterranean', u'Bakeries']",Duzan Mediterranean Cafe & Tapas,Anthem,212,NV,"10345 S Eastern Ave, Unit 110",Henderson,4.5
142,1d6c6Q2j2jwVzBfX_dLHlg,85251,"[u'American (New)', u'Restaurants', u'American (Traditional)']",Cowboy Ciao,,742,AZ,"7133 E Stetson Dr, Ste 1",Scottsdale,4.0
143,1dhPgc7E7IzzpxjHM2LphQ,15213,"[u'Mexican', u'Restaurants', u'Tex-Mex']",Mad Mex - Oakland,Oakland,248,PA,370 Atwood St,Pittsburgh,3.5
144,1gQrMs-I8oKg2p-iRxznzQ,44113,"[u'Nightlife', u'Southern', u'Breakfast & Brunch', u'Restaurants', u'Bars']",Soho Chicken + Whiskey,Ohio City,291,OH,1889 W 25th St,Cleveland,4.5
145,1nF8Me63cpxIkFK8Ysx-DA,89012,"[u'Fondue', u'Japanese', u'Restaurants']",Shabu Shabu Paradise,,228,NV,"1716 W Horizon Ridge Pkwy, Ste 110",Henderson,4.5
146,1qkKfqhO8z2XMzLLDFE96Q,85260,"[u'Restaurants', u'Sushi Bars']",Kodo Sushi Sake,,166,AZ,"15040 N Northsight Blvd, Ste 104",Scottsdale,5.0
147,1uPQTz5XZSWr0ti7kUpaDw,H2Z 1J5,"[u'Chinese', u'Restaurants']",Mai Xiang Yuan,Ville-Marie,352,QC,1082 Boulevard Saint-Laurent,Montréal,4.0
148,1uvcySLWM75MzlLM12F8dA,15222,"[u'Specialty Food', u'Cheese Shops', u'Ethnic Food', u'Food', u'Grocery', u'Meat Shops']",Pennsylvania Macaroni Co,Strip District,170,PA,2010-12 Penn Ave,Pittsburgh,4.5
149,1vEBp-YeAvqg1w19GzYg9w,44122,"[u'Delis', u'Event Planning & Services', u'Breakfast & Brunch', u'Salad', u'Caterers', u'Sandwiches', u'Restaurants']",Corky and Lenny's,,256,OH,27091 Chagrin Blvd,Woodmere Village,3.5
150,1veVZUawy7IhIc5oDpRRQA,44114,"[u'Sandwiches', u'Restaurants', u'American (Traditional)']",Slyman's Restaurant,Goodrich Kirtland,385,OH,3106 Saint Clair Ave NE,Cleveland,4.5
151,20n09j__6xb7JX0xe9Oo9A,89074,"[u'Food', u'Grocery', u'Bakeries']",WinCo Foods,,181,NV,80 N Stephanie St,Henderson,4.0
152,228mfqUuGbnCs1kiupJXZw,44114,"[u'Thai', u'Restaurants']",Map of Thailand,Goodrich Kirtland,152,OH,"3710 Payne Ave, Ste 106",Cleveland,4.5
153,24Td_CQH1bonWKff1rt2vg,85016,"[u'Breakfast & Brunch', u'Restaurants']",Matt's Big Breakfast,,226,AZ,3118 E Camelback Rd,Phoenix,4.0
154,24UDZTAMDUaugpkchFk60w,28211,"[u'Food', u'Whiskey Bars', u'Restaurants', u'Nightlife', u'Bars', u'American (New)']",Treehouse Whiskey & Fork,South Park,197,NC,4423 Sharon Rd,Charlotte,3.0
155,25wTaO0_Rk-GLb4k2uMs0Q,89109,"[u'Steakhouses', u'Food', u'Bakeries', u'Lounges', u'Nightlife', u'Bars', u'Live/Raw Food', u'Restaurants', u'Seafood']",AquaKnox,The Strip,444,NV,3355 S Las Vegas Blvd,Las Vegas,4.0
156,27_N5P9HZ86IviONPT_twg,M6J 2J3,"[u'Comfort Food', u'Vegetarian', u'American (New)', u'Restaurants', u'Canadian (New)']",Woodlot Restaurant,Little Italy,238,ON,293 Palmerston Avenue,Toronto,4.0
157,28adZ4lsuUeVB2aWzohK9g,M4M 1G9,"[u'Bars', u'Sports Bars', u'Pubs', u'Restaurants', u'American (Traditional)', u'Nightlife', u'Beer', u'Wine & Spirits', u'Food', u'Gastropubs']",Prohibition Gastrohouse,Riverdale,259,ON,696 Queen Street E,Toronto,3.5
158,2CuuhX79Rtto5bxEk3_oDQ,44022,"[u'Ice Cream & Frozen Yogurt', u'Food']",Jeni's Splendid Ice Creams,,167,OH,67 N Main St,Chagrin Falls,4.5
159,2DmTw0k3bcXuHdAyxO_bkw,85050,"[u'Breakfast & Brunch', u'Food', u'Cafes', u'Diners', u'Coffee & Tea', u'Restaurants']",Tryst Cafe,,498,AZ,21050 N Tatum Blvd,Phoenix,3.5
160,2FfZUyA82YhQCjWNiqDCzQ,85012,"[u'Restaurants', u'Burgers', u'Diners']",Lenny's Burger Shop,,215,AZ,2825 N Central Ave,Phoenix,3.5
161,2Gh1Etnpn_BDy72hOXmCtg,85308,"[u'Ethnic Food', u'Restaurants', u'Soup', u'Specialty Food', u'Vietnamese', u'Food']",Pho Viet Vietnamese Restaurant,,429,AZ,4232 W Bell Rd,Glendale,4.0
162,2GtIC6u4hVneccWfTlOxHQ,85048,"[u'Buffets', u'Sushi Bars', u'Food', u'Seafood', u'Fast Food', u'Chinese', u'Ice Cream & Frozen Yogurt', u'Restaurants', u'Asian Fusion', u'Japanese']",Hong Kong Gourmet Buffet,,178,AZ,4909 E Chandler Blvd,Phoenix,3.0
163,2HxaDXZmAOH6LiuzGgNdPA,89118,"[u'Mexican', u'Salad', u'Burgers', u'American (Traditional)', u'Restaurants', u'Sandwiches', u'Breakfast & Brunch']",Farmer Boys,Spring Valley,161,NV,7010 S Rainbow Blvd,Las Vegas,3.0
164,2IbXNp96PAZzjpzytN9vVg,L3T 2A9,"[u'Korean', u'Restaurants']",Home of Hot Taste,Langstaff,162,ON,5 Glen Cameron Road,Thornhill,3.5
165,2KWkeOk1KaH50Es_A-8cnA,85234,"[u'Breakfast & Brunch', u'Restaurants']",Snooze an Am Eatery,,550,AZ,310 N Gilbert Rd,Gilbert,4.0
166,2Mp53KxlGeZJkodTuqpVow,89109,"[u'Gluten-Free', u'Salad', u'Pizza', u'Do-It-Yourself Food', u'Food', u'Restaurants']",Project Pie - MGM,The Strip,383,NV,3799 S Las Vegas Blvd,Las Vegas,4.5
167,2MpSWir6lVaTmJHtLCyP7g,H2V 1Y1,"[u'Food', u'Bagels']",St-Viateur Bagel,Plateau-Mont-Royal,356,QC,263 Rue St-Viateur Ouest,Montréal,4.5
168,2OJrznHaA4Gz_KYbQnAuzQ,89102,"[u'Food', u'Bubble Tea', u'Coffee & Tea', u'Ice Cream & Frozen Yogurt']",Volcano Tea House,Chinatown,358,NV,"4215 Spring Mountain Rd, Ste B106B",Las Vegas,3.5
169,2PZRu5q70e0p7jEMxaXsDw,M3C 0H2,"[u'Belgian', u'Bars', u'Food', u'Restaurants', u'Beer', u'Wine & Spirits', u'Nightlife', u'Canadian (New)']",The Bier Markt,,164,ON,7 O'Neill Rd,Toronto,3.0
170,2Q89PhkcyT9uZnQORmqMKg,M5T 1G9,"[u'Restaurants', u'Chinese']",House of Gourmet,Chinatown,308,ON,484 Dundas St W,Toronto,3.5
171,2RsLaIEnNUIzjQyCvPCNWA,85301,"[u'Restaurants', u'Dinner Theater', u'Cocktail Bars', u'American (New)', u'American (Traditional)', u'Asian Fusion', u'Bars', u'Nightlife']",Cuff,,159,AZ,5819 W Glendale Ave,Glendale,4.0
172,2S9t90Q0qZWCV7X_u0rxZQ,M5G 1C3,"[u'Soup', u'Ramen', u'Restaurants', u'Japanese']",Kenzo Ramen,Downtown Core,222,ON,138 Dundas Street W,Toronto,3.0
173,2SbyRgHWuWNlq18eHAx95Q,89074,"[u'Japanese', u'Sushi Bars', u'Restaurants']",The Midori Japanese Fusion Sushi,,152,NV,"1550 N Green Valley Pkwy, Ste 320",Henderson,4.5
174,2SfSzEd3B7WimeZac23zhg,89144,"[u'Breakfast & Brunch', u'Restaurants', u'Cafes', u'Food', u'Italian', u'Coffee & Tea']",Leoné Café,Westside,539,NV,"400 S Rampart Blvd, Ste 165",Las Vegas,4.0
175,2UaMR7lOJ3IcXizaDpv7KA,89014,"[u'Restaurants', u'Thai', u'Chinese']",Bangkok 9 Thai-Chinese Food,,232,NV,663 N Stephanie St,Henderson,3.5
176,2UgRg5a6KmpbD_SZfhNrKg,89101,"[u'Lounges', u'Cocktail Bars', u'Bars', u'Nightlife']",Downtown Cocktail Room,Downtown,371,NV,111 Las Vegas Blvd S,Las Vegas,4.5
177,2XkVexeY_8zyc9nriSElQg,89121,"[u'Mexican', u'Restaurants', u'Food']",Taco Tijuana,Eastside,173,NV,2554 E Tropicana Ave,Las Vegas,4.0
178,2YlUn3s132hNq5ueGeIiJg,53713,"[u'Nightlife', u'Bars', u'Beer Bar', u'American (Traditional)', u'Cocktail Bars', u'Restaurants', u'American (New)']",Bonfyre American Grille,,212,WI,2601 W Beltline Hwy,Madison,3.5
179,2Yq-Y-tDroP7mdDfcWJLCQ,85021,"[u'Mexican', u'Restaurants']",Tacos Atoyac,,317,AZ,1830 W Glendale Ave,Phoenix,4.5
180,2_8_ipfxCRtpXesLdBCqig,L3T 7Y3,"[u'Coffee & Tea', u'Bakeries', u'Food', u'Desserts']",Duo Patisserie & Cafe,,249,ON,"230 Commerce Valley Drive E, Unit 4",Markham,4.5
181,2aVQu4wnptrFM_kxDhhPIg,85043,"[u'Gluten-Free', u'Food', u'Food Delivery Services', u'Restaurants']",Freshly,,151,AZ,610 South 56th Ave,Phoenix,2.5
182,2bK1ng2mnRdtTh_BDNGmIg,89149,"[u'Restaurants', u'Pizza', u'Italian']",North End Pizza,Centennial,287,NV,6440 N Durango Dr,Las Vegas,3.0
183,2bTfMJCido0G8U0tk8hDkg,28036,"[u'Steakhouses', u'Restaurants', u'American (New)']",FlatIron Kitchen & Taphouse,,158,NC,215 S Main St,Davidson,3.5
184,2dCnTMv3Hh-fM8bOjYS4Xw,89146,"[u'Sandwiches', u'Restaurants', u'American (New)', u'Salad', u'Food', u'Barbeque', u'American (Traditional)', u'Cafes']",Nevada Chicken Cafe,Westside,326,NV,6155 W Sahara Ave,Las Vegas,3.5
185,2dOS56h2QueEIDAdP9-1TQ,85202,"[u'Restaurants', u'Vietnamese']",Pho Ao Sen,,157,AZ,"1955 W Baseline Rd, Ste 114",Mesa,4.0
186,2g4ZTD3ePNSbDAvh6qAOKQ,85020,"[u'Asian Fusion', u'American (New)', u'Seafood', u'Burgers', u'Mexican', u'Restaurants']",Los Reyes De La Torta,,591,AZ,9230 N 7th St,Phoenix,4.5
187,2gUbgbdJ7IFSbicBXlSchw,H2W 2M4,"[u'Bars', u'Restaurants', u'French', u'Breakfast & Brunch', u'Nightlife']",L'Express,Plateau-Mont-Royal,481,QC,3927 Rue Saint-Denis,Montréal,4.0
188,2hSIeCX2cV-chFcBBXrZZA,89148,"[u'Juice Bars & Smoothies', u'Food', u'Organic Stores', u'Restaurants', u'Coffee & Tea', u'Gluten-Free']",Pressed For Juice,Spring Valley,161,NV,"6145 S Fort Apache Rd, Ste 506",Las Vegas,4.5
189,2iTsRqUsPGRH1li1WVRvKQ,89101,"[u'Salad', u'Comfort Food', u'Gastropubs', u'Nightlife', u'Cocktail Bars', u'Vegan', u'American (New)', u'Bars', u'Tapas/Small Plates', u'Seafood', u'Food', u'Burgers', u'Restaurants', u'Desserts']",Carson Kitchen,Downtown,1586,NV,"124 S 6th St, Ste 100",Las Vegas,4.5
190,2lF1UsGcDpDpaI1lXgRX_g,85226,"[u'Mexican', u'Tex-Mex', u'Restaurants']",Abuelo's,,370,AZ,3440 W Chandler Blvd,Chandler,3.5
191,2mdF-c66TY3eSyTVI4GhQg,89109,"[u'Candy Stores', u'Food', u'Specialty Food', u'Ice Cream & Frozen Yogurt', u'Chocolatiers & Shops', u'Desserts']",Hexx Chocolate,The Strip,161,NV,3655 S Las Vegas Blvd,Las Vegas,4.0
192,2px99IppAcnxR238eq_8_w,85388,"[u'Restaurants', u'Chinese']",Big Buddha,,339,AZ,"16572 W Greenway Rd, Ste 115",Surprise,4.0
193,2sx52lDoiEtef7xgPCaoBw,89101,"[u'Vegan', u'Bars', u'Nightlife', u'Wine Bars', u'Restaurants', u'Sandwiches', u'Vegetarian', u'Live/Raw Food', u'Waffles']",VegeNation,Downtown,970,NV,"616 Carson Ave, Ste 120",Las Vegas,4.5
194,2uRM8Et0uJVl8u1jSnmuKw,85253,"[u'Thai', u'Restaurants']",Takeda Thai,,181,AZ,10271 N Scottsdale Rd,Scottsdale,4.0
195,2um9bzTSvD3f2tkdBoA38g,28203,"[u'American (New)', u'Restaurants', u'Mediterranean', u'Barbeque', u'Tapas/Small Plates']",Kid Cashew,Dilworth,264,NC,1608 East Blvd,Charlotte,4.0
196,2wFSVah7gU9ImNuBHwIaDg,H2Z 1N1,"[u'Bars', u'Nightlife', u'Seafood', u'Restaurants']",Notkins,Ville-Marie,189,QC,1101 Rue Bleury,Montréal,4.0
197,2weQS-RnoOBhb1KsHKyoSQ,89109,"[u'Buffets', u'Restaurants']",The Buffet,The Strip,4018,NV,3131 Las Vegas Blvd S,Las Vegas,3.5
198,2xjMLX8vNpQEisRKPgbP_w,89135,"[u'Bakeries', u'Food']",Rolling In Dough Bakery,Summerlin,174,NV,"10260 W Charleston Blvd, Ste 4",Las Vegas,3.5
199,2zBCxn7_jHcfxoSjBdHJ3A,85032,"[u'Food', u'Restaurants', u'Bakeries', u'Sandwiches', u'Salad']",Breadcrafters Bakery & Cafe,,180,AZ,12635 N Tatum Blvd,Phoenix,4.0
200,2zo1Gg_ERRjn5LzX9hzR5w,85283,"[u'Chicken Wings', u'Restaurants', u'Sandwiches', u'Salad', u'Pizza']",Clockwork Pizza,,224,AZ,"7520 S Rural Rd, Ste A9",Tempe,4.0
201,3-6biVwm7VwPZ-k67jml-Q,85258,"[u'Italian', u'Restaurants', u'Specialty Food', u'Sandwiches', u'Cheese Shops', u'Food', u'Bakeries']",Andreoli Italian Grocer,,322,AZ,8880 E Via Linda,Scottsdale,4.0
202,3-HFGxmbzSax-NySJ_LzDg,53719,"[u'Sushi Bars', u'Restaurants', u'Chinese', u'Japanese']",VIP,,173,WI,6718-6722 Odana Rd,Madison,3.5
203,31cOttU_tML5b6eLLXZfsQ,89102,"[u'Restaurants', u'Shaved Ice', u'Asian Fusion', u'Food', u'Specialty Food', u'Health & Medical', u'Ramen', u'Sushi Bars', u'Vegetarian', u'Noodles', u'Japanese']",Go!ku,Chinatown,346,NV,"4300 W Spring Mountain Rd, Ste 108",Las Vegas,4.0
204,33IS-0QBNwRC8cXnHABpbg,M6J 1V1,"[u'Restaurants', u'Canadian (New)', u'Asian Fusion']",Bent,Little Italy,182,ON,777 Dundas Street W,Toronto,4.0
205,33Tr0eRki1Yamzleu4GMdw,89118,"[u'Breakfast & Brunch', u'Specialty Food', u'French', u'Food', u'Bakeries', u'Macarons', u'Restaurants']",Rosallie,Spring Valley,260,NV,6090 S Rainbow Blvd,Las Vegas,4.5
206,35Z23ZztQCsJdASRbU69Vg,85260,"[u'Restaurants', u'Japanese', u'Sushi Bars']",Teharu Sushi,,317,AZ,"15801 N Frank Lloyd Wright Blvd, Ste 120",Scottsdale,3.5
207,36GvUjLg3drdOB3jgpqTOQ,85225,"[u'Mexican', u'Restaurants']",El Zocalo Mexican Grill,,266,AZ,28 S San Marcos Pl,Chandler,3.0
208,38-sjGYYVcQEKrZe5Nu47A,89015,"[u'Nightlife', u'Bars', u'Italian', u'Restaurants', u'Sports Bars', u'Pizza']",Johnny Mac's,,327,NV,842 S Boulder Hwy,Henderson,4.0
209,390FWEJVavlpg9VNWQxCWQ,85254,"[u'Poke', u'Food']",Poke Bar,,165,AZ,10701 N Scottsdale Rd,Scottsdale,4.5
210,3BCsAgo_1i4xMuTyLKMLRQ,89118,"[u'Restaurants', u'American (Traditional)', u'Breakfast & Brunch', u'Juice Bars & Smoothies', u'Food Delivery Services', u'Delis', u'American (New)', u'Food']",SkinnyFATS,,1741,NV,6261 Dean Martin Dr,Las Vegas,4.5
211,3C5Z9homtzkWHouH2BHXYQ,85012,"[u'Mexican', u'Bars', u'Nightlife', u'Restaurants', u'Cocktail Bars', u'Tex-Mex', u'Gastropubs']",Taco Guild,,1092,AZ,546 E Osborn Rd,Phoenix,4.0
212,3CG7oBD_k85M8jJ_JlhL-A,28205,"[u'Diners', u'American (Traditional)', u'Restaurants']",The Penguin Drive-In,,293,NC,1921 Commonwealth Ave,Charlotte,3.0
213,3FlWR_osNPb8dcqLgHebHw,89117,"[u'French', u'Restaurants', u'Breakfast & Brunch', u'American (Traditional)']",Mimi's Cafe,Westside,225,NV,1121 S Fort Apache,Las Vegas,3.0
214,3GEEy7RP6e4bT4LAiWFMFQ,89101,"[u'Pizza', u'Restaurants']",Pizza Rock,Downtown,1738,NV,201 N 3rd St,Las Vegas,4.0
215,3HZAVQyr_9MfwGYilSYHsQ,85255,"[u'Restaurants', u'Delis']",JJ's Delicattesen,,152,AZ,"23425 N Scottsdale Rd, Ste A-6",Scottsdale,4.5
216,3KFWuiz8lla9SospgQn6Yg,85281,"[u'Restaurants', u'Desserts', u'Bakeries', u'Food', u'Ice Cream & Frozen Yogurt', u'Sandwiches']",Slickables,,282,AZ,"699 S Mill Ave, Ste 117",Tempe,4.5
217,3KTY5XZfavc85u0_rLFHrw,85251,"[u'Cheesesteaks', u'American (Traditional)', u'Restaurants', u'Sandwiches']",Philadelphia Sandwich Company,,210,AZ,4225 N Craftsman Ct,Scottsdale,3.0
218,3LWsVfsSmb_Nzbi2YQ-NIA,89119,"[u'Indian', u'Food', u'Halal', u'Buffets', u'Restaurants', u'Food Delivery Services', u'Vegetarian']",Delhi Indian Cuisine,Eastside,570,NV,4022 S Maryland Pkwy,Las Vegas,4.0
219,3Mc-LxcqeguOXOVT_2ZtCg,85205,"[u'Sandwiches', u'Restaurants', u'Event Planning & Services', u'Southern', u'Caterers', u'Diners', u'Barbeque']",Waldo's BBQ,,270,AZ,4500 E Main St,Mesa,4.0
220,3MdLnbpkvTcsKkMszUv_3g,85282,"[u'Seafood', u'Hawaiian', u'Poke', u'Food', u'Restaurants']",Pokedon,,184,AZ,"1753 E Broadway Rd, Ste 103",Tempe,4.5
221,3N9U549Zse8UP-MwKZAjAQ,85234,"[u'Restaurants', u'Coffee & Tea', u'Breakfast & Brunch', u'Food', u'American (New)', u'Local Flavor']",Liberty Market,,1180,AZ,230 N Gilbert Rd,Gilbert,4.0
222,3PsmvwxetLz1Tzb-6mNhgA,28216,"[u'Chinese', u'Restaurants', u'Gluten-Free', u'Asian Fusion']",P.F. Chang's,,183,NC,10325 Perimeter Pkwy,Charlotte,3.0
223,3WipOV5JlbCEO_o0tV49yA,89052,"[u'Bars', u'Chicken Wings', u'Nightlife', u'Restaurants', u'American (Traditional)', u'Sports Bars']",Buffalo Wild Wings,Anthem,236,NV,"10271 S. Eastern Avenue, Suite 121",Henderson,3.0
224,3X7dy9FD3fQ8fQ-WBBzDMw,89119,"[u'Pubs', u'Music Venues', u'Bars', u'Arts & Entertainment', u'Nightlife']",Freakin' Frog,University,168,NV,4700 S Maryland Pkwy,Las Vegas,4.0
225,3ajqOW9A7VhResA08I7RTg,89101,"[u'American (New)', u'Restaurants', u'Breakfast & Brunch']",Hash House A Go Go,Downtown,672,NV,1 S Main St,Las Vegas,3.5
226,3b94MZ9agaZL8SMBagTwpA,89052,"[u'Bakeries', u'Food', u'Breakfast & Brunch', u'Restaurants']",Bread and Butter,Anthem,317,NV,"10940 S Eastern Ave, Ste 107",Henderson,4.0
227,3c8GQB0RiXK5ceRSpo5dow,85251,"[u'Restaurants', u'Thai', u'Ethnic Food', u'Fast Food', u'Specialty Food', u'Food', u'Asian Fusion']",Suh Noi - The Little Thaiger,,161,AZ,7150 E Thomas Rd,Scottsdale,4.0
228,3cHL1r5w2oLYH-veijtweA,89109,"[u'Gastropubs', u'Restaurants']",Public House,The Strip,614,NV,3355 Las Vegas Blvd S,Las Vegas,3.5
229,3cbsPfoUUrysf-M8FI_0IA,15206,"[u'American (Traditional)', u'Italian', u'Tapas/Small Plates', u'Mediterranean', u'Restaurants']",E2,Highland Park,216,PA,5904 Bryant St,Pittsburgh,4.0
230,3fPIRTnBhd81MixgS9YoMQ,89109,"[u'Restaurants', u'American (Traditional)', u'American (New)', u'Pizza']",California Pizza Kitchen,The Strip,178,NV,3200 Las Vegas Blvd S,Las Vegas,4.0
231,3gdjVkNeUa9piW9H708Aig,M4G 3V3,"[u'British', u'Fish & Chips', u'Restaurants', u'Seafood']",The Olde Yorke Fish & Chips,,184,ON,96 Laird Drive,East York,4.5
232,3h5jLa-kbHg0cL7v9En0Lg,89122,"[u'Restaurants', u'Buffets']",Firelight Buffet,,175,NV,5111 Boulder Hwy,Las Vegas,3.0
233,3jV44-5HVwykooxEp4Fssg,85340,"[u'Restaurants', u'American (Traditional)']",Park Cafe,,203,AZ,44 N Old Litchfield Rd,Litchfield Park,4.0
234,3ky17eHU-4gSl3knpI__-w,85281,"[u'Nightlife', u'Restaurants', u'Mexican', u'Bars']",Canteen Modern Tequila Bar,,225,AZ,640 S Mill Ave,Tempe,3.5
235,3m2XZFVraCiqjgLxHi5MdA,89117,"[u'American (New)', u'Restaurants']",Rosemary's Restaurant,Westside,323,NV,"8125 W Sahara Ave, Ste 110",Las Vegas,4.5
236,3ma_7W3vZSD2fd6EosN3yQ,28203,"[u'British', u'Bars', u'Nightlife', u'Pubs', u'Sports Bars', u'Restaurants']",Big Ben British Restaurant & Pub,South End,155,NC,"2000 South Blvd, Ste 530",Charlotte,3.5
237,3nR6JE3hD-D-Fhzr10_k7g,15120,"[u'American (Traditional)', u'Seafood Markets', u'Restaurants', u'Specialty Food', u'Food', u'Seafood']",Mitchell's Fish Market,Homestead,153,PA,185 W Waterfront Dr,Homestead,3.5
238,3nf-a84p8LC41_WAIvJPjg,89109,"[u'Restaurants', u'Pizza']",Grimaldi's Pizzeria,The Strip,267,NV,"3200 Las Vegas Blvd S, Ste 1540",Las Vegas,4.0
239,3oTVApC-eUzpGjrOVxIr5g,85016,"[u'American (Traditional)', u'Seafood', u'Desserts', u'Restaurants', u'American (New)', u'Food']",The Cheesecake Factory,,325,AZ,"2402 E Camelback, Space 101",Phoenix,3.5
240,3p4M5be6uc1S78TO62gmOg,85254,"[u'Piano Bars', u'Wine Bars', u'Restaurants', u'Seafood', u'Italian', u'Bars', u'Steakhouses', u'Nightlife']",Dominick's Steakhouse,,341,AZ,15169 N Scottsdale Rd,Scottsdale,4.0
241,3pSUr_cdrphurO6m1HMP9A,89102,"[u'Bars', u'American (New)', u'Karaoke', u'Nightlife', u'Asian Fusion', u'Cocktail Bars', u'Restaurants']",J Karaoke Bar,Chinatown,240,NV,3899 Spring Mountain Rd,Las Vegas,5.0
242,3qlqzQrwh8hjBltlgFgsJQ,85004,"[u'Mexican', u'Restaurants']",Paz Cantina,,264,AZ,1011 N 3rd St,Phoenix,4.0
243,3u4AsqA8glBmGuxtNx5mdQ,85034,"[u'Restaurants', u'Seafood', u'Fish & Chips']",Knock Kneed Lobster,,158,AZ,3202 E Washington St,Phoenix,3.5
244,3uOxuJUnx72b86-3NKhX0A,M5G,"[u'Restaurants', u'Japanese']",Kyoto House Japanese Restaurant,Downtown Core,205,ON,143 Dundas St W,Toronto,2.5
245,3vkP6t_kKN3JT8MMUaBVEA,28204,"[u'Breakfast & Brunch', u'Kosher', u'Restaurants', u'American (Traditional)', u'Creperies']",Original Pancake House,Myers Park,226,NC,915 Charlottetowne Ave,Charlotte,4.0
246,3xykzfVY2PbdjKCRDLdzTQ,89014,"[u'Steakhouses', u'Sushi Bars', u'Restaurants', u'Japanese']",Samurai Japanese Steakhouse & Sushi,,339,NV,1199 W Sunset Rd,Henderson,4.0
247,3yMmo1sERpks50quoaA8PQ,85251,"[u'Pizza', u'Italian', u'Bars', u'Restaurants', u'Nightlife']",Uncle Sal's Italian Restaurant,,305,AZ,"3370 N Hayden Rd, Ste 120",Scottsdale,4.0
248,4-Ub64zwqopWZeOFsTYTzA,85374,"[u'Restaurants', u'Thai']",Tom Yum,,239,AZ,13736 W Bell Rd,Surprise,4.0
249,41Kbugm-qmIQTt7unkALYQ,89101,"[u'Wine Bars', u'Beer', u'Wine & Spirits', u'Seafood', u'Steakhouses', u'Nightlife', u'Bars', u'Restaurants', u'Food']",Top of Binion's Steakhouse,Downtown,284,NV,128 Fremont St,Las Vegas,4.0
