,Unnamed: 0,attributes.Ambience.divey,attributes.RestaurantsDelivery,attributes.DogsAllowed,postal_code,hours.Thursday,attributes.HairSpecializesIn.coloring,attributes.BestNights.sunday,attributes.BYOB,attributes.AgesAllowed,hours.Friday,latitude,attributes.Alcohol,attributes.Ambience.classy,attributes.RestaurantsTableService,business_id,attributes.Ambience.touristy,attributes.RestaurantsCounterService,attributes.Corkage,attributes.RestaurantsGoodForGroups,categories,name,attributes.BusinessAcceptsBitcoin,attributes.HappyHour,attributes.WheelchairAccessible,attributes.Ambience.hipster,attributes.BusinessAcceptsCreditCards,is_open,attributes.Music.video,attributes.Music.live,attributes.Music.background_music,neighborhood,attributes.BusinessParking.lot,attributes.Music.karaoke,review_count,attributes.ByAppointmentOnly,attributes.NoiseLevel,attributes.HairSpecializesIn.perms,state,attributes.DriveThru,attributes.HasTV,attributes.GoodForMeal.dinner,attributes.BusinessParking.street,address,attributes.RestaurantsAttire,hours.Sunday,attributes.BestNights.tuesday,attributes.DietaryRestrictions.vegetarian,attributes.AcceptsInsurance,attributes.BestNights.wednesday,hours.Wednesday,attributes.HairSpecializesIn.kids,attributes.Open24Hours,attributes.Ambience.trendy,attributes.CoatCheck,hours.Monday,attributes.HairSpecializesIn.straightperms,city,attributes.HairSpecializesIn.curly,attributes.Music.no_music,hours.Tuesday,attributes.HairSpecializesIn.africanamerican,stars,attributes.RestaurantsPriceRange2,attributes.Ambience.intimate,attributes.GoodForMeal.latenight,attributes.GoodForMeal.dessert,attributes.BusinessParking.validated,attributes.GoodForMeal.lunch,attributes.GoodForKids,attributes.DietaryRestrictions.soy-free,attributes.GoodForMeal.brunch,attributes.BusinessParking.valet,longitude,attributes.DietaryRestrictions.gluten-free,attributes.BYOBCorkage,attributes.BusinessParking.garage,attributes.BestNights.friday,hours.Saturday,attributes.Music.dj,attributes.HairSpecializesIn.extensions,attributes.BestNights.saturday,attributes.Ambience.casual,attributes.BestNights.thursday,attributes.BestNights.monday,attributes.HairSpecializesIn.asian,attributes.DietaryRestrictions.kosher,attributes.WiFi,attributes.Smoking,attributes.DietaryRestrictions.halal,attributes.GoodForDancing,attributes.GoodForMeal.breakfast,attributes.Caters,attributes.RestaurantsReservations,attributes.DietaryRestrictions.dairy-free,attributes.DietaryRestrictions.vegan,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale,attributes.RestaurantsTakeOut,attributes.BikeParking,attributes.OutdoorSeating
36,513,False,False,,85224,10:30-21:00,,,,,10:30-21:00,33.3136751,full_bar,False,True,Jd2NUZeVeyWi1tTNKXMt1Q,False,,,True,"[u'Mexican', u'Restaurants']",Sí Señor Restaurant,,,True,False,True,1,,,,,True,,398,,average,,AZ,,True,True,False,600 N Alma School Rd,casual,10:30-20:00,,,,,10:30-21:00,,,False,,10:30-21:00,,Chandler,,,10:30-21:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-111.8596581,,no,False,,10:30-21:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,True,False
37,522,False,True,False,85020,11:00-21:00,,,,,11:00-22:00,33.5378713137,full_bar,False,True,TolwZ3L28or4E8SVTZUf6Q,False,,,True,"[u'Restaurants', u'Pizza', u'Sandwiches', u'Italian']",Spinato's Pizza,,,True,False,True,0,,,,,True,,157,,average,,AZ,,False,True,False,"1219 E Glendale Ave, Ste 14",casual,12:00-20:00,,,,,11:00-21:00,,,False,,,,Phoenix,,,11:00-21:00,,4.0,2.0,False,False,False,False,False,True,,False,False,-112.055160999,,,False,,11:00-22:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,,True
38,524,False,False,,89149,10:30-23:00,,,,,10:30-23:00,36.26483,none,False,False,7KkgMcbVaetryW1wwpzvvA,False,,,True,"[u'Restaurants', u'Mexican']",Cafe Rio,,,True,False,True,1,,,,Northwest,True,,153,,average,,NV,,False,False,False,5765 Centennial Center Blvd,casual,11:00-22:00,,,,,10:30-22:00,,,False,,10:30-22:00,,Las Vegas,,,10:30-22:00,,3.5,1.0,False,False,False,False,True,True,,False,False,-115.257743,,,False,,10:30-23:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,True,True
39,530,False,False,,85308,10:30-22:00,,,False,,10:30-23:00,33.6387179265,none,False,False,TdKJjgiXMPXDamGK-IwFZg,False,,,True,"[u'Diners', u'Ice Cream & Frozen Yogurt', u'Food', u'Restaurants', u'Burgers', u'Fast Food']",Freddy's Frozen Custard & Steakburgers,,,True,False,True,1,,,,,True,,191,,average,,AZ,True,False,True,False,4929 W Bell Rd,casual,10:30-22:00,,,,,10:30-22:00,,,False,,10:30-22:00,,Glendale,,,10:30-22:00,,4.0,1.0,False,False,True,False,True,True,,False,False,-112.167251549,,no,False,,10:30-23:00,,,,True,,,,,no,,,,False,False,False,,,False,,False,True,True,True
40,543,False,False,,85304,6:00-14:00,,,,,6:00-14:00,33.5956471,none,False,True,woP-omtF0PobX4JxXpZa7Q,False,,,True,"[u'Restaurants', u'Breakfast & Brunch']",Ronnie's Cafe,,,True,False,True,1,,,,,True,,278,,average,,AZ,,True,False,False,"4323 W Cactus Rd, Ste 3",casual,6:00-14:00,,,,,6:00-14:00,,,False,,6:00-14:00,,Glendale,,,6:00-14:00,,4.0,1.0,False,False,False,False,True,True,,True,False,-112.1521774,,,False,,6:00-14:00,,,,True,,,,,no,,,,True,False,False,,,False,,False,True,True,False
41,567,False,False,,85251,11:00-2:00,,False,,,11:00-2:00,33.4977693,full_bar,False,True,YQFcxE9UXrKc-QuTUu7twQ,False,,,True,"[u'Sports Bars', u'Mexican', u'Restaurants', u'Nightlife', u'Bars']",Loco Patron,,True,True,False,True,1,False,False,False,,False,False,327,,average,,AZ,,True,True,False,4228 N Scottsdale Rd,casual,11:00-2:00,True,,,False,11:00-2:00,,,False,False,11:00-2:00,,Scottsdale,,False,11:00-2:00,,3.5,2.0,False,True,False,False,True,False,,False,False,-111.9264149,,,False,True,11:00-2:00,False,,False,True,True,False,,,no,outdoor,,False,False,True,True,,,False,True,False,True,True,True
42,576,False,False,,85305,11:00-0:00,,True,,,11:00-2:00,33.5329519271,full_bar,False,True,IyVdd_IqwUtzQDTxw2W9qw,False,,,True,"[u'Steakhouses', u'Restaurants', u'Nightlife', u'Bars']",Saddle Ranch Chop House,,True,True,False,True,1,False,False,False,,True,False,477,,average,,AZ,,True,True,False,9375 W Coyotes Blvd,casual,9:00-0:00,False,,,False,11:00-0:00,,,False,False,11:00-0:00,,Glendale,,False,11:00-0:00,,2.5,2.0,False,False,False,False,True,True,,False,False,-112.260761889,,,False,True,9:00-2:00,False,,True,True,False,False,,,free,outdoor,,False,False,False,True,,,False,False,False,True,True,True
43,583,,False,False,M5C 1S2,16:00-23:00,,False,,,16:00-23:00,43.6531872634,full_bar,False,True,fQwB9Z98YEhkJit7c3z51A,False,,,True,"[u'Restaurants', u'Cocktail Bars', u'Nightlife', u'Barbeque', u'Bars', u'Southern', u'American (Traditional)', u'Canadian (New)']",The Carbon Bar,,True,True,False,True,1,False,False,True,Corktown,False,False,268,,average,,ON,,True,True,True,99 Queen Street E,casual,17:00-22:00,False,,,False,16:00-22:00,,,True,True,16:00-22:00,,Toronto,,False,16:00-22:00,,4.0,3.0,False,True,False,False,False,False,,False,False,-79.3747868766,,,False,True,10:30-14:15,False,,True,False,True,False,,,free,no,,False,False,False,True,,,False,False,False,True,True,False
44,591,False,False,,15212,11:00-22:00,,,,,11:00-23:00,40.457141664299996,full_bar,False,True,bqW0f0RigwpYyz1lbxhHlw,False,,,True,"[u'German', u'Breweries', u'Restaurants', u'Food', u'Event Planning & Services', u'Venues & Event Spaces']",Penn Brewery,,,True,False,True,1,,,,Troy Hill,True,,201,False,average,,PA,,True,True,True,800 Vinial St,casual,11:00-21:00,,,,,11:00-22:00,,False,False,,11:00-22:00,,Pittsburgh,,,11:00-22:00,,3.5,2.0,False,False,False,False,False,True,,False,False,-79.9915010041,,,True,,11:00-23:00,,,,True,,,,,free,,,,False,False,True,,,False,,False,True,True,True
45,610,False,False,,89109,17:00-23:00,,,,,17:00-0:00,36.116743332199995,full_bar,False,True,pyqnGlIfP9Zw8LLxBjyAiA,False,,,True,"[u'Sushi Bars', u'Japanese', u'Seafood', u'Restaurants']",Nobu,,,,False,True,1,,,,The Strip,False,,840,,average,,NV,,False,True,False,3570 Las Vegas Blvd S,dressy,17:00-23:00,,,,,17:00-23:00,,,False,,17:00-23:00,,Las Vegas,,,17:00-23:00,,4.0,4.0,False,False,False,False,False,False,,False,True,-115.175368225,,,False,,17:00-0:00,,,,False,,,,,no,,,,False,False,True,,,False,,True,False,False,False
46,620,,False,False,L3R 5Y7,12:30-21:00,,,,,12:30-22:00,43.85937979999999,none,,,ORqZyyZafJyZcgTGNrJ_oA,,,,,"[u'Desserts', u'Food', u'Ice Cream & Frozen Yogurt']",Wooffles & Cream,,,,,True,1,,,,Unionville,True,,336,,,,ON,,,False,False,"8360 Kennedy Road, Unit 81",,12:30-22:00,,,,,12:30-21:00,,,,,,,Markham,,,12:30-21:00,,4.0,2.0,,False,False,False,False,,,False,False,-79.3043375,,,True,,12:30-22:00,,,,,,,,,no,,,,False,False,,,,,,,True,True,
47,621,False,False,,89119,10:30-1:00,,,,,10:30-1:30,36.1041636,none,False,False,tro-hrljuY1cUAVFYauTlQ,False,True,,True,"[u'Burgers', u'Restaurants', u'Fast Food']",In-N-Out Burger,,,True,False,True,1,,,,University,True,,275,,average,,NV,True,False,True,False,4705 S Maryland Pkwy,casual,10:30-1:00,,,,,10:30-1:00,,,False,,10:30-1:00,,Las Vegas,,,10:30-1:00,,4.5,1.0,False,False,False,False,True,True,,False,False,-115.1375999,,no,False,,10:30-1:30,,,,True,,,,,no,,,,False,False,False,,,False,,False,True,True,True
48,632,False,False,,89129,11:00-22:00,,,,,11:00-22:00,36.2191460556,full_bar,False,True,_QvGAqMmrUIlxpby2Ul5Dg,False,,,True,"[u'Food', u'Desserts', u'Mexican', u'Seafood', u'Restaurants']",Dona Maria Tamales Restaurant,,,True,False,True,1,,,,Northwest,True,,242,,average,,NV,,False,True,False,3205 N Tenaya Way,casual,9:00-22:00,,,,,11:00-22:00,,,False,,11:00-22:00,,Las Vegas,,,11:00-22:00,,3.5,2.0,False,False,False,False,True,True,,False,False,-115.251756703,,,False,,9:00-22:00,,,,True,,,,,no,,,,False,True,True,,,False,,False,True,True,False
49,647,False,False,,85233,10:30-23:00,,,,,10:30-23:00,33.377308,none,False,False,BWsCjBVMR289vtojIz-gWw,False,,,True,"[u'Desserts', u'Food', u'Mexican', u'Restaurants', u'Salad']",Cafe Rio,,,True,False,True,1,,,,,True,,242,,average,,AZ,,False,True,False,1939 E Baseline Rd,casual,11:00-22:00,,,,,10:30-22:00,,,False,,10:30-22:00,,Gilbert,,,10:30-22:00,,3.0,1.0,False,False,False,False,True,True,,False,False,-111.789086,,,False,,10:30-23:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,True,True
50,668,,,,85224,9:00-19:00,,,,,9:00-19:00,33.3338385,,,,HztdZr0Xb8yjDalXPqWXBA,,,,,"[u'Beverage Store', u'Specialty Food', u'Candy Stores', u'Food']",Sweeties Candy of Arizona,False,,True,,True,1,,,,,True,,152,,,,AZ,,,,False,1986 N Alma School Rd,,,,,,,9:00-19:00,,,,,9:00-19:00,,Chandler,,,9:00-19:00,,4.5,1.0,,,,False,,,,,False,-111.8592668,,,False,,9:00-19:00,,,,,,,,,,,,,,False,,,,,,,False,True,
51,676,False,False,True,85032,7:30-21:00,,,,,7:30-22:00,33.6274599302,full_bar,False,True,yX0pOWG_Be9TjGnm0aihVA,False,,,True,"[u'Restaurants', u'Breakfast & Brunch', u'Comfort Food', u'Beer', u'Wine & Spirits', u'Burgers', u'Vegetarian', u'American (New)', u'Food']",Modern  Grove,False,,True,False,True,0,,,,,True,,327,,average,,AZ,True,True,False,False,"15530 N Tatum Blvd, Ste 160",casual,7:30-20:00,,,,,7:30-21:00,,,False,,7:30-21:00,,Phoenix,,,7:30-21:00,,3.0,2.0,False,False,False,False,True,True,,True,False,-111.978455571,,,False,,7:30-22:00,,,,True,,,,,free,,,,False,True,True,,,False,,False,True,True,True
52,687,False,False,,89109,12:00-3:00,,False,,,12:00-6:00,36.11386,full_bar,False,True,4Pb7SlTK89uSdqOwMNM35A,False,,,True,"[u'Burgers', u'Bars', u'Restaurants', u'Mexican', u'Nightlife', u'Tex-Mex', u'Cocktail Bars', u'Beer Bar']",Tequila Taqueria,,True,True,False,True,1,False,False,False,The Strip,False,False,187,,average,,NV,False,True,True,False,3645 Las Vegas Blvd S,casual,12:00-3:00,False,,,False,12:00-3:00,,,False,False,12:00-3:00,,Las Vegas,,False,12:00-3:00,,3.0,2.0,False,True,False,False,True,True,,False,False,-115.168798,,,True,False,12:00-6:00,False,,False,True,False,False,,,free,,,False,False,False,True,,,False,False,False,True,False,False
53,688,False,False,,85305,,,False,,,,33.5349425,full_bar,False,True,MatGnwADyILP8utonlTWDg,False,,,True,"[u'Restaurants', u'Sports Bars', u'American (Traditional)', u'Nightlife', u'Arts & Entertainment', u'Bars', u'Arcades', u'Eatertainment']",Dave & Buster's,,True,,False,True,1,False,False,True,,True,False,180,,very_loud,,AZ,,True,True,False,9460 W Hanna Ln,casual,,False,,,True,,,,False,False,,,Glendale,,False,,,2.0,2.0,False,True,True,False,True,True,,False,False,-112.261923,,,False,True,,False,,True,True,False,False,,,free,outdoor,,False,False,False,True,,,False,False,False,True,True,True
54,689,False,False,,28204,6:30-14:30,,,,,6:30-14:30,35.2135311,none,False,True,3vkP6t_kKN3JT8MMUaBVEA,False,,,True,"[u'Breakfast & Brunch', u'Kosher', u'Restaurants', u'American (Traditional)', u'Creperies']",Original Pancake House,,,True,False,True,1,,,,Myers Park,True,,226,,average,,NC,,False,False,False,915 Charlottetowne Ave,casual,7:00-15:00,,,,,6:30-14:30,,,False,,6:30-14:30,,Charlotte,,,6:30-14:30,,4.0,1.0,False,False,False,False,False,True,,True,False,-80.8324573,,,False,,7:00-15:00,,,,True,,,,,free,,,,True,False,False,,,False,,False,True,True,True
55,713,False,False,,89118,11:00-22:00,,,,,11:00-23:00,36.0583338569,full_bar,False,True,LpGCzgAKNSpzDNEUMVVtZA,False,,,True,"[u'Pizza', u'Restaurants']",Grimaldi's Pizzeria,,,,False,True,1,,,,Spring Valley,True,,459,,average,,NV,,True,True,False,"7155 S Rainbow Blvd, Ste 125",casual,11:00-22:00,,,,,11:00-22:00,,,False,,11:00-22:00,,Las Vegas,,,11:00-22:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-115.243319197,,,False,,11:00-23:00,,,,True,,,,,no,,,,False,True,True,,,False,,False,True,True,True
56,715,False,False,,44113,16:00-2:30,,False,,,16:00-2:30,41.477068,full_bar,False,True,Ur4eYOFq4qVLHkZJNmcqfQ,False,,,True,"[u'Restaurants', u'Pubs', u'Bars', u'Breakfast & Brunch', u'Nightlife']",Prosperity Social Club,,True,False,False,True,1,False,True,False,Tremont,False,False,182,,average,,OH,,True,False,True,1109 Starkweather Ave,casual,10:30-2:00,False,,,False,16:00-2:00,,,False,False,16:00-2:00,,Cleveland,,False,16:00-2:00,,4.0,2.0,False,False,False,False,True,False,,True,False,-81.689789,,,False,True,10:30-2:30,False,,True,True,True,False,,,no,outdoor,,False,False,False,True,,,False,True,False,True,True,True
57,720,False,False,,89148,17:00-22:00,,True,,,17:00-22:00,36.0560801,full_bar,True,True,iFCz-xI7CV98fcaB4Chh3g,False,,,True,"[u'Cocktail Bars', u'Nightlife', u'Restaurants', u'Wine Bars', u'American (New)', u'Bars']",The Black Sheep,,True,,False,True,1,False,False,True,Spring Valley,True,False,178,,average,,NV,,False,True,False,8680 W Warm Springs Rd,casual,17:00-22:00,False,,,False,17:00-22:00,,,True,False,17:00-22:00,,Las Vegas,,False,17:00-22:00,,4.5,2.0,True,False,False,False,False,False,,False,False,-115.2808739,,,False,True,17:00-22:00,False,,True,False,False,False,,,no,no,,False,False,False,True,,,False,False,False,True,True,False
58,750,False,False,False,89118,11:00-15:00,,,,,11:00-15:00,36.0698514,beer_and_wine,False,True,82YGtjc5KKikNiqBZ33qzw,False,,,True,"[u'Food', u'Restaurants', u'Japanese', u'Tapas Bars', u'Desserts']",Kyara Japanese Tapas,,,,False,True,1,,,,Spring Valley,True,,428,,average,,NV,,False,True,False,"6555 S Jones Blvd, Ste 120",casual,11:00-14:00,,,,,11:00-15:00,,,False,,11:00-15:00,,Las Vegas,,,11:00-15:00,,4.0,2.0,False,True,False,False,False,True,,False,False,-115.2249867,,,False,,11:00-14:00,,,,True,,,,,no,,,,False,False,True,,,False,,False,False,True,False
59,770,False,False,,85301,11:00-20:30,,,,,11:00-21:00,33.5387191,beer_and_wine,False,True,RSuT0SK4XpsIAZtdP7Lf3w,False,,,True,"[u'Salad', u'Restaurants', u'Mexican', u'Tacos', u'Soup']",Pedro's Mexican Restaurant,,,True,False,True,1,,,,,True,,170,,average,,AZ,,False,True,False,4938 W Glendale Ave,casual,,,,,,11:00-20:30,,,False,,11:00-20:30,,Glendale,,,11:00-20:30,,4.0,2.0,False,False,False,False,True,True,,False,False,-112.1662867,,,False,,11:00-21:00,,,,True,,,,,no,,,,False,True,True,,,False,,False,True,True,False
60,781,False,True,False,89108,11:00-14:00,,,,,11:00-14:00,36.2192233223,none,False,True,Rv1IiQaIIDunqzS8dSvHCw,False,,,True,"[u'Asian Fusion', u'Restaurants', u'Thai', u'Hawaiian']",Plumeria Thai Cafe,False,,,False,True,1,,,,Northwest,True,,218,,average,,NV,,False,True,False,6710 W Cheyenne Ave,casual,12:00-19:00,,,,,11:00-14:00,,,False,,,,Las Vegas,,,11:00-14:00,,4.5,1.0,False,False,False,False,True,True,,False,False,-115.24270378799999,,,False,,11:00-14:00,,,,True,,,,,free,,,,False,True,False,,,False,,False,True,True,False
61,806,False,False,,85331,11:00-21:00,,,,,11:00-22:00,33.827811768400004,full_bar,False,True,IT0IODInyhKbG4a_ka71MQ,False,,,True,"[u'Pizza', u'Italian', u'Restaurants']",Oregano's Pizza Bistro,,,True,False,True,1,,,,,True,,190,,average,,AZ,,True,True,False,37645 Cave Creek Rd,casual,11:00-21:00,,,,,11:00-21:00,,,False,,11:00-21:00,,Cave Creek,,,11:00-21:00,,3.5,2.0,False,False,False,False,True,True,,False,False,-111.9547806,,,False,,11:00-22:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,True,True
62,818,False,False,,28204,8:30-20:30,,,,,8:30-20:30,35.213641,beer_and_wine,False,False,ObcMSGc1uotvpnwydoStIg,False,,,True,"[u'Caterers', u'Restaurants', u'Grocery', u'Event Planning & Services', u'Beer', u'Wine & Spirits', u'Food', u'Specialty Food', u'Food Trucks', u'Convenience Stores', u'Breakfast & Brunch', u'Sandwiches']",Earl's Grocery,False,,True,True,True,1,,,,Elizabeth,True,,152,,average,,NC,,False,False,True,1609 Elizabeth Ave,casual,10:30-15:30,,,,,8:30-20:30,,,True,,8:30-20:30,,Charlotte,,,8:30-20:30,,4.5,2.0,False,False,False,False,True,True,,True,False,-80.82616800000002,,,False,,8:30-18:00,,,,True,,,,,free,,,,True,True,False,,,False,,False,True,True,True
63,830,,False,,M6J 2Y7,18:00-2:00,,False,,,18:00-2:00,43.64619,full_bar,False,True,c78Pat78fVUBFPXYeVvbaQ,False,,,True,"[u'Nightlife', u'Asian Fusion', u'Korean', u'Bars', u'Dive Bars', u'Restaurants']",Odd Seoul,,False,,False,True,1,False,False,True,Ossington Strip,False,False,223,,loud,,ON,,False,True,True,90 Ossington Avenue,casual,,False,,,False,18:00-2:00,,,False,False,18:00-2:00,,Toronto,,False,18:00-2:00,,4.0,2.0,False,False,False,False,False,False,,False,False,-79.419686,,,False,True,18:00-2:00,False,,True,True,True,False,,,no,no,,False,False,False,False,,,False,False,False,False,True,False
64,838,False,False,False,89102,11:00-22:00,,,,,11:00-22:00,36.12613,none,False,False,V1EdIokE0YYN__dNYfXRdA,False,,,True,"[u'Hawaiian', u'Food', u'Japanese', u'Restaurants', u'Sushi Bars', u'Poke']",Pokeman,False,,True,False,True,1,,,,Chinatown,True,,171,,average,,NV,,False,True,False,"3735 Spring Mountain Rd, Ste 206",casual,11:00-22:00,,,,,11:00-22:00,,,True,,11:00-22:00,,Las Vegas,,,11:00-22:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-115.1891408,,,False,,11:00-22:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,True,False
65,849,False,False,,89109,17:00-22:30,,,,,17:00-22:30,36.106788606,full_bar,False,True,LV-oONzEA22qiBEFK1sckA,False,,,True,"[u'Restaurants', u'Seafood', u'American (New)']",American Fish,,,True,False,True,0,,,,The Strip,False,,288,,average,,NV,,False,True,False,"Aria Resort and Casino, 3746 Las Vegas Blvd S",dressy,17:00-22:30,,,,,,,,False,,17:00-22:30,,Las Vegas,,,17:00-22:30,,3.5,4.0,False,False,False,False,False,False,,False,True,-115.17320752100001,,,False,,17:00-22:30,,,,False,,,,,no,,,,False,False,True,,,False,,False,False,,False
66,860,,False,,L3T 7Y3,10:00-19:00,,,,,10:00-19:00,43.8436699121,none,,,2_8_ipfxCRtpXesLdBCqig,,,,,"[u'Coffee & Tea', u'Bakeries', u'Food', u'Desserts']",Duo Patisserie & Cafe,,,,,True,1,,,,,True,,249,,,,ON,,,False,False,"230 Commerce Valley Drive E, Unit 4",,11:00-18:00,,,,,10:00-19:00,,,,,,,Markham,,,10:00-19:00,,4.5,2.0,,False,False,False,False,,,False,False,-79.37781795859999,,,False,,10:00-18:00,,,,,,,,,no,,,,False,True,,,,,,,True,False,False
67,863,False,False,,85254,7:00-14:30,,,,,7:00-14:30,33.635340941799996,none,False,True,HxWDCU-kKido3ErM31msGQ,False,,False,True,"[u'American (Traditional)', u'Breakfast & Brunch', u'Restaurants', u'Cafes']","First Watch - Breakfast, Brunch & Lunch",,,True,False,True,1,,,,,False,,229,,average,,AZ,,True,False,False,"16455 N Scottsdale Rd, Ste 107",casual,7:00-14:30,,,,,7:00-14:30,,,False,,7:00-14:30,,Scottsdale,,,7:00-14:30,,4.0,2.0,False,False,False,False,True,True,,True,False,-111.92254378,,yes_free,False,,7:00-14:30,,,,True,,,,,free,,,,True,False,False,,,False,,False,True,True,True
68,867,False,False,,89032,10:30-22:00,,,,,10:30-22:00,36.2389331706,none,False,False,C2T7ecxqsVu99PhSqT3c3g,False,,,True,"[u'Sandwiches', u'Fast Food', u'Restaurants', u'Salad', u'Chicken Shop']",PDQ,,,,False,True,1,,,,,True,,257,,average,,NV,True,True,True,False,3737 W Craig Rd,casual,10:30-22:00,,,,,10:30-22:00,,,False,,10:30-22:00,,North Las Vegas,,,10:30-22:00,,4.5,1.0,False,False,True,False,True,True,,False,False,-115.189941526,,,False,,10:30-22:00,,,,True,,,,,free,,,,False,True,False,,,False,,False,True,True,False
69,869,False,False,True,85012,11:00-23:00,,False,,,11:00-0:00,33.513575,full_bar,False,True,cTJjTKz2huGZ-ElScC2pSw,False,,,True,"[u'American (New)', u'Bars', u'Food', u'Pubs', u'Nightlife', u'Restaurants', u'Beer', u'Wine & Spirits', u'Breakfast & Brunch']",Windsor,False,True,True,True,True,1,False,False,False,,True,False,977,,average,,AZ,,True,True,True,5223 N Central Ave,casual,9:00-22:00,False,,,False,11:00-23:00,,,False,False,11:00-23:00,,Phoenix,,False,11:00-23:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-112.073381,,,False,True,9:00-0:00,False,,True,False,True,False,,,free,no,,False,False,True,True,,,False,False,False,True,True,True
70,901,False,False,,89109,17:00-23:00,,False,False,,17:00-23:00,36.095355639699996,full_bar,True,True,16Fplxu-OwVmTEFxQAUP4g,False,,True,True,"[u'Nightlife', u'Restaurants', u'Steakhouses', u'Bars', u'American (Traditional)']",TENDER Steak & Seafood,,True,True,False,True,1,False,False,False,The Strip,False,False,421,,quiet,,NV,,False,True,False,3900 Las Vegas Blvd S,dressy,17:00-23:00,False,,,False,17:00-23:00,,,False,False,17:00-23:00,,Las Vegas,,False,17:00-23:00,,3.5,3.0,False,False,False,False,False,False,,False,True,-115.176614273,,yes_corkage,True,False,17:00-23:00,False,,False,False,False,False,,,no,no,,False,False,False,True,,,False,False,False,False,False,False
71,944,False,False,False,85006,9:00-20:00,,,False,,9:00-20:00,33.45107,beer_and_wine,False,False,Lqp3uwGJU6CHyys-eerMmQ,False,,,True,"[u'Restaurants', u'Food', u'Specialty Food', u'Ethnic Food', u'Mexican', u'Grocery']",La Tolteca Mexican Foods,,,True,False,True,0,,,,,True,,153,,average,,AZ,,True,False,False,1205 E Van Buren St,casual,9:00-19:00,,,,,9:00-20:00,,,False,,9:00-20:00,,Phoenix,,,9:00-20:00,,4.0,1.0,False,False,False,False,True,True,,False,False,-112.055957,,no,False,,9:00-20:00,,,,True,,,,,free,,,,False,True,False,,,False,,False,True,False,False
72,946,False,False,,89149,7:00-18:00,,,,,7:00-18:00,36.2779836878,none,False,False,T5nTtSCSRoEYMsZPhF61wg,False,,,True,"[u'Breakfast & Brunch', u'Coffee & Tea', u'Restaurants', u'Food']",Waffles Cafe,,,True,False,True,1,,,,Centennial,True,,270,False,average,,NV,,True,False,False,"6446 N Durango Dr, Ste 150",casual,7:00-18:00,,,,,7:00-18:00,,,False,,7:00-18:00,,Las Vegas,,,7:00-18:00,,4.0,1.0,False,False,False,False,True,True,,True,False,-115.286947773,,,False,,7:00-18:00,,,,True,,,,,free,,,,True,False,False,,,False,,False,True,True,False
73,947,False,False,,53703,17:00-22:00,,,,,17:00-22:00,43.07546,full_bar,True,True,84WYW7OfV-IXUJk95EL5_Q,False,,,True,"[u'Restaurants', u'Brazilian']",Samba Brazilian Grill,,,True,False,True,1,,,,Capitol,True,,173,,average,,WI,,False,True,True,"240 W Gilman St, Fl 2",casual,16:00-21:00,,,,,17:00-22:00,,,False,,17:00-22:00,,Madison,,,17:00-22:00,,3.5,3.0,False,False,False,False,False,True,,False,False,-89.393063,,,False,,17:00-22:00,,,,False,,,,,no,,,,False,False,True,,,False,,False,False,True,False
74,956,False,False,,85016,11:00-21:00,,,,,11:00-22:00,33.5084566429,full_bar,False,True,cOWXtCz7F9GQhPIks8gm6Q,False,,,True,"[u'Pizza', u'Food', u'Beer', u'Wine & Spirits', u'Specialty Food', u'Italian', u'Restaurants']",SOLO Trattoria,,,True,False,True,0,,,,,True,,268,,average,,AZ,,True,True,False,"2501 E Camelback Rd, Ste 24",casual,,,,,,11:00-21:00,,,False,,11:00-21:00,,Phoenix,,,11:00-21:00,,4.5,2.0,False,False,False,True,True,True,,False,True,-112.02767165899999,,,True,,17:00-22:00,,,,True,,,,,free,,,,False,True,True,,,False,,False,True,True,True
75,959,False,False,,85251,11:00-23:00,,,,,11:00-1:00,33.4991113,full_bar,False,True,IY09uHwNvznCUDoFZ_su3A,False,,,True,"[u'Restaurants', u'Breweries', u'American (Traditional)', u'Gastropubs', u'Food']",Two Brothers Tap House and Brewery,,,,True,True,1,,,,,False,,185,False,average,,AZ,,True,True,True,4321 N Scottsdale Rd,casual,11:00-22:00,,,,,11:00-23:00,,,True,,11:00-23:00,,Scottsdale,,,11:00-23:00,,3.5,2.0,False,False,False,False,True,True,,True,False,-111.9257941,,,False,,11:00-1:00,,,,True,,,,,free,,,,False,False,True,,,False,,False,True,True,True
